出表日期,公司代號,公司名稱,股東常(臨時)會日期-常或臨時,股東常(臨時)會日期-日期,停止過戶起訖日期-起,停止過戶起訖日期-訖,預擬配發現金(股利)(元/股)-盈餘,預擬配發現金(股利)(元/股)-法定盈餘公積、資本公積,預擬配股(元/股)-盈餘,預擬配股(元/股)-法定盈餘公積、資本公積,擬現金增資金額(元),現金增資認購率(%),員工紅利-現金紅利(元),員工紅利-股票紅利(股),特別股股利(元/股),董監酬勞(元),公告日期,公告時間,種類,date
1150516,2303,聯電,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150309,152131,,2026-05-17
1150516,2305,全友,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,153502,,2026-05-17
1150516,2308,台達電,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,181137,,2026-05-17
1150516,2312,金寶,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150312,114530,,2026-05-17
1150516,2313,華通,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150310,172226,,2026-05-17
1150516,2314,台揚,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150429,165927,,2026-05-17
1150516,2316,楠梓電,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150325,100300,,2026-05-17
1150516,2317,鴻海,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150209,90351,,2026-05-17
1150516,2321,東訊,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150312,145059,,2026-05-17
1150516,2323,中環,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150414,172442,,2026-05-17
1150516,2324,仁寶,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150303,180642,,2026-05-17
1150516,2327,國巨*,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150310,174439,,2026-05-17
1150516,2328,廣宇,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150421,102732,,2026-05-17
1150516,2329,華泰,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150430,114433,,2026-05-17
1150516,2330,台積電,常會,1150604,1150406,1150604,,,,,,,0,0,,0,1150417,162154,,2026-05-17
1150516,2331,精英,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150409,111637,,2026-05-17
1150516,2332,友訊,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150311,90939,,2026-05-17
1150516,2337,旺宏,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150401,114035,,2026-05-17
1150516,2338,光罩,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150506,165735,,2026-05-17
1150516,2340,台亞,常會,1150625,1150427,1150625,,,,,,,0,0,,0,1150508,165736,,2026-05-17
1150516,2342,茂矽,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150325,164106,,2026-05-17
1150516,2344,華邦電,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150401,172320,,2026-05-17
1150516,2345,智邦,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150414,165046,,2026-05-17
1150516,2347,聯強,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,112858,,2026-05-17
1150516,2348,海悅,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150316,95124,,2026-05-17
1150516,2349,錸德,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150312,143742,,2026-05-17
1150516,2351,順德,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150305,95133,,2026-05-17
1150516,2352,佳世達,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,173046,,2026-05-17
1150516,2353,宏碁,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150428,103200,,2026-05-17
1150516,2354,鴻準,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150402,145112,,2026-05-17
1150516,2355,敬鵬,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150424,162722,,2026-05-17
1150516,2356,英業達,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150310,160644,,2026-05-17
1150516,2357,華碩,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150311,155542,,2026-05-17
1150516,2359,所羅門,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150410,180818,,2026-05-17
1150516,2360,致茂,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150310,100034,,2026-05-17
1150516,2362,藍天,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,93706,,2026-05-17
1150516,2363,矽統,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,91558,,2026-05-17
1150516,2364,倫飛,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150316,95529,,2026-05-17
1150516,2365,昆盈,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150312,153034,,2026-05-17
1150516,2367,燿華,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150312,94017,,2026-05-17
1150516,2368,金像電,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150416,154456,,2026-05-17
1150516,2369,菱生,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150327,163117,,2026-05-17
1150516,2371,大同,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150409,91143,,2026-05-17
1150516,2373,震旦行,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150323,141040,,2026-05-17
1150516,2374,佳能,常會,1150625,1150427,1150625,,,,,,,0,0,,0,1150511,172302,,2026-05-17
1150516,2375,凱美,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150309,105628,,2026-05-17
1150516,2376,技嘉,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150313,104355,,2026-05-17
1150516,2377,微星,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150312,172539,,2026-05-17
1150516,2379,瑞昱,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150302,141133,,2026-05-17
1150516,2380,虹光,常會,1150610,1150412,1150610,,,,,,,0,0,,0,1150430,94405,,2026-05-17
1150516,2382,廣達,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150311,121428,,2026-05-17
1150516,2383,台光電,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150312,92107,,2026-05-17
1150516,2385,群光,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,153920,,2026-05-17
1150516,2387,精元,常會,1150529,1150331,1150529,,,,,0,0.00,0,0,,0,1150225,153228,,2026-05-17
1150516,2388,威盛,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150311,164104,,2026-05-17
1150516,2390,云辰,常會,1150617,1150419,1150617,,,,,0,0.00,0,0,,0,1150422,120128,,2026-05-17
1150516,2392,正崴,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150513,90301,,2026-05-17
1150516,2393,億光,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150414,173656,,2026-05-17
1150516,2395,研華,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,164854,,2026-05-17
1150516,2397,友通,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150309,165803,,2026-05-17
1150516,2399,映泰,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150325,163324,,2026-05-17
1150516,2401,凌陽,常會,1150615,1150417,1150615,,,,,,,0,0,,0,1150316,142922,,2026-05-17
1150516,2402,毅嘉,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150317,111846,,2026-05-17
1150516,2404,漢唐,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150407,82438,,2026-05-17
1150516,2405,輔信,常會,1150605,1150407,1150605,,,,,,,0,0,,0,1150313,162654,,2026-05-17
1150516,2406,國碩,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150330,105735,,2026-05-17
1150516,2408,南亞科,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150410,160317,,2026-05-17
1150516,2409,友達,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150414,173846,,2026-05-17
1150516,2412,中華電,常會,1150529,1150331,1150529,,,,,0,0.00,0,0,,0,1150302,170952,,2026-05-17
1150516,2413,環科,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150421,90203,,2026-05-17
1150516,2414,精技,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150313,171821,,2026-05-17
1150516,2415,錩新,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150312,165036,,2026-05-17
1150516,2417,圓剛,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150427,81243,,2026-05-17
1150516,2419,仲琦,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150302,150527,,2026-05-17
1150516,2420,新巨,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150324,160927,,2026-05-17
1150516,2421,建準,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150327,155613,,2026-05-17
1150516,2423,固緯,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150306,144421,,2026-05-17
1150516,2424,隴華,常會,1150604,1150406,1150604,,,,,,,0,0,,0,1150424,175950,,2026-05-17
1150516,2425,承啟,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150421,182019,,2026-05-17
1150516,2426,鼎元,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150305,111154,,2026-05-17
1150516,2427,三商電,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150311,165035,,2026-05-17
1150516,2428,興勤,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150306,84244,,2026-05-17
1150516,2429,銘旺科,常會,1150616,1150418,1150616,,,,,0,0.00,0,0,,0,1150506,180853,,2026-05-17
1150516,2430,燦坤,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150209,164658,,2026-05-17
1150516,2431,聯昌,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150324,162625,,2026-05-17
1150516,2432,倚天酷碁-創,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150305,175645,,2026-05-17
1150516,2433,互盛電,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150325,103633,,2026-05-17
1150516,2434,統懋,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150309,160415,,2026-05-17
1150516,2436,偉詮電,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150311,171637,,2026-05-17
1150516,2438,翔耀,常會,1150608,1150410,1150608,,,,,,,0,0,,0,1150427,95712,,2026-05-17
1150516,2439,美律,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150326,141036,,2026-05-17
1150516,2440,太空梭,常會,1150626,1150428,1150626,,,,,0,0.00,0,0,,0,1150313,115649,,2026-05-17
1150516,2441,超豐,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150309,155128,,2026-05-17
1150516,2442,新美齊,常會,1150529,1150331,1150529,,,,,0,0.00,0,0,,0,1150327,173841,,2026-05-17
1150516,2444,兆勁,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150304,165633,,2026-05-17
1150516,2449,京元電子,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150309,164933,,2026-05-17
1150516,2450,神腦,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150211,151506,,2026-05-17
1150516,2451,創見,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150508,110509,,2026-05-17
1150516,2453,凌群,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150415,170524,,2026-05-17
1150516,2454,聯發科,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,153203,,2026-05-17
1150516,2455,全新,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150309,150949,,2026-05-17
1150516,2457,飛宏,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150313,140521,,2026-05-17
1150516,2458,義隆,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150331,100516,,2026-05-17
1150516,2459,敦吉,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150311,165301,,2026-05-17
1150516,2460,建通,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150326,170428,,2026-05-17
1150516,2461,光群雷,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150410,141059,,2026-05-17
1150516,2462,良得電,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150310,102218,,2026-05-17
1150516,2464,盟立,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150312,100816,,2026-05-17
1150516,2465,麗臺,常會,1150603,1150405,1150603,,,,,,,0,0,,0,1150414,103906,,2026-05-17
1150516,2466,冠西電,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150513,164124,,2026-05-17
1150516,2467,志聖,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150305,143115,,2026-05-17
1150516,2468,華經,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150311,100435,,2026-05-17
1150516,2471,資通,常會,1150623,1150425,1150623,,,,,0,0.00,0,0,,0,1150512,171346,,2026-05-17
1150516,2472,立隆電,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150325,103536,,2026-05-17
1150516,2474,可成,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150312,171528,,2026-05-17
1150516,2476,鉅祥,常會,1150612,1150414,1150612,,,,,0,0.00,0,0,,0,1150320,113558,,2026-05-17
1150516,2477,美隆電,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150311,171749,,2026-05-17
1150516,2478,大毅,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150417,100929,,2026-05-17
1150516,2480,敦陽科,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150331,152137,,2026-05-17
1150516,2481,強茂,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150423,113837,,2026-05-17
1150516,2482,連宇,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150310,154554,,2026-05-17
1150516,2483,百容,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,151400,,2026-05-17
1150516,2484,希華,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150318,153915,,2026-05-17
1150516,2485,兆赫,常會,1150610,1150412,1150610,,,,,,,0,0,,0,1150320,164009,,2026-05-17
1150516,2486,一詮,常會,1150525,1150327,1150525,,,,,0,0.00,0,0,,0,1150414,145451,,2026-05-17
1150516,2488,漢平,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150427,172116,,2026-05-17
1150516,2489,瑞軒,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150310,145104,,2026-05-17
1150516,2491,吉祥全,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150309,172002,,2026-05-17
1150516,2492,華新科,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150416,164146,,2026-05-17
1150516,2493,揚博,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150319,151852,,2026-05-17
1150516,2495,普安,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150410,155400,,2026-05-17
1150516,2496,卓越,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150310,161245,,2026-05-17
1150516,2497,怡利電,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150324,155410,,2026-05-17
1150516,2498,宏達電,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150508,135627,,2026-05-17
1150516,2501,國建,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150430,94527,,2026-05-17
1150516,2504,國產,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150402,103124,,2026-05-17
1150516,2505,國揚,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150312,161251,,2026-05-17
1150516,2506,太設,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150318,115702,,2026-05-17
1150516,2509,全坤建,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150311,153837,,2026-05-17
1150516,2511,太子,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150317,114408,,2026-05-17
1150516,2514,龍邦,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150312,111513,,2026-05-17
1150516,2515,中工,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150313,93650,,2026-05-17
1150516,2516,新建,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150327,105115,,2026-05-17
1150516,2520,冠德,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150413,145442,,2026-05-17
1150516,2524,京城,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150318,154214,,2026-05-17
1150516,2527,宏璟,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150309,153523,,2026-05-17
1150516,2527,宏璟,臨時會,1150114,1141216,1150114,,,,,,,0,0,,0,1141125,94631,,2026-05-17
1150516,2528,皇普,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,160145,,2026-05-17
1150516,2530,華建,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150409,113450,,2026-05-17
1150516,2534,宏盛,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,145054,,2026-05-17
1150516,2535,達欣工,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150313,105851,,2026-05-17
1150516,2536,宏普,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150304,105703,,2026-05-17
1150516,2537,聯上發,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150424,164614,,2026-05-17
1150516,2538,基泰,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150325,171213,,2026-05-17
1150516,2539,櫻花建,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150327,93701,,2026-05-17
1150516,2540,愛山林,常會,1150630,1150502,1150630,,,,,,,0,0,,0,1150311,110956,,2026-05-17
1150516,2542,興富發,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150311,162708,,2026-05-17
1150516,2543,皇昌,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150507,100342,,2026-05-17
1150516,2545,皇翔,常會,1150601,1150403,1150601,,,,,,,0,0,,0,1150316,112459,,2026-05-17
1150516,2546,根基,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150413,141604,,2026-05-17
1150516,2547,日勝生,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150316,154748,,2026-05-17
1150516,2548,華固,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150318,172119,,2026-05-17
1150516,2597,潤弘,常會,1150511,1150313,1150511,,,,,,,0,0,,0,1150212,174423,,2026-05-17
1150516,2601,益航,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150429,154947,,2026-05-17
1150516,2603,長榮,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150408,172809,,2026-05-17
1150516,2605,新興,常會,1150611,1150413,1150611,,,,,0,0.00,0,0,,0,1150408,172602,,2026-05-17
1150516,2606,裕民,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150305,142549,,2026-05-17
1150516,2607,榮運,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150130,171145,,2026-05-17
1150516,2608,嘉里大榮,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,173641,,2026-05-17
1150516,2609,陽明,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150402,153844,,2026-05-17
1150516,2610,華航,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150416,105919,,2026-05-17
1150516,2611,志信,常會,1150604,1150406,1150604,,,,,,,0,0,,0,1150409,140635,,2026-05-17
1150516,2612,中航,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,174351,,2026-05-17
1150516,2613,中櫃,常會,1150521,1150323,1150521,,,,,,,0,0,,0,1150305,172604,,2026-05-17
1150516,2614,東森,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150304,172253,,2026-05-17
1150516,2615,萬海,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150311,175358,,2026-05-17
1150516,2616,山隆,常會,1150618,1150420,1150618,,,,,0,0.00,0,0,,0,1150327,140157,,2026-05-17
1150516,2617,台航,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150310,103208,,2026-05-17
1150516,2618,長榮航,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150402,162925,,2026-05-17
1150516,2630,亞航,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150508,95303,,2026-05-17
1150516,2633,台灣高鐵,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150311,164528,,2026-05-17
1150516,2634,漢翔,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150326,142017,,2026-05-17
1150516,2636,台驊控股,常會,1150605,1150407,1150605,,,,,,,0,0,,0,1150311,95325,,2026-05-17
1150516,2637,慧洋-KY,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150413,101346,,2026-05-17
1150516,2642,宅配通,常會,1150518,1150320,1150518,,,,,,,0,0,,0,1150302,153249,,2026-05-17
1150516,2645,長榮航太,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150312,140558,,2026-05-17
1150516,2646,星宇航空,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,172508,,2026-05-17
1150516,2701,萬企,常會,1150623,1150425,1150623,,,,,,,0,0,,0,1150505,163847,,2026-05-17
1150516,2702,華園,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150305,144542,,2026-05-17
1150516,2704,國賓,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150311,154100,,2026-05-17
1150516,2705,六福,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150327,144321,,2026-05-17
1150516,2706,第一店,常會,1150629,1150501,1150629,,,,,,,0,0,,0,1150313,173044,,2026-05-17
1150516,2707,晶華,常會,1150616,1150418,1150616,,,,,,,0,0,,0,1150327,140201,,2026-05-17
1150516,2712,遠雄來,常會,1150520,1150322,1150520,,,,,,,0,0,,0,1150130,90356,,2026-05-17
1150516,2722,夏都,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150303,162134,,2026-05-17
1150516,2723,美食-KY,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150310,153524,,2026-05-17
1150516,2727,王品,常會,1150617,1150419,1150617,,,,,,,0,0,,0,1150422,145653,,2026-05-17
1150516,2731,雄獅,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150306,172554,,2026-05-17
1150516,2739,寒舍,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150311,160445,,2026-05-17
1150516,2748,雲品,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150305,150302,,2026-05-17
1150516,2753,八方雲集,常會,1150611,1150413,1150611,,,,,,,0,0,,0,1150320,151419,,2026-05-17
1150516,2762,世界健身-KY,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150414,151230,,2026-05-17
1150516,2801,彰銀,常會,1150618,1150420,1150618,,,,,0,0.00,0,0,,0,1150423,92920,,2026-05-17
1150516,2812,台中銀,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150409,173943,,2026-05-17
1150516,2816,旺旺保,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150312,174356,,2026-05-17
1150516,2820,華票,常會,1150612,1150414,1150612,,,,,0,0.00,0,0,,0,1150324,173510,,2026-05-17
1150516,2832,台產,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150311,160324,,2026-05-17
1150516,2834,臺企銀,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150417,143700,,2026-05-17
1150516,2836,高雄銀,常會,1150508,1150310,1150508,,,,,,,0,0,,0,1150316,92809,,2026-05-17
1150516,2838,聯邦銀,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150318,115736,,2026-05-17
1150516,2845,遠東銀,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150304,155159,,2026-05-17
1150516,2849,安泰銀,常會,1150624,1150426,1150624,,,,,,,0,0,,0,1150515,94112,,2026-05-17
1150516,2850,新產,常會,1150522,1150324,1150522,,,,,,,0,0,,0,1150205,141855,,2026-05-17
1150516,2851,中再保,常會,1150525,1150327,1150525,,,,,,,0,0,,0,1150422,93008,,2026-05-17
1150516,2852,第一保,常會,1150528,1150330,1150528,,,,,,,0,0,,0,1150312,90338,,2026-05-17
1150516,2855,統一證,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150311,165649,,2026-05-17
1150516,2867,三商壽,常會,1150626,1150428,1150626,,,,,,,0,0,,0,1150316,114313,,2026-05-17
1150516,2867,三商壽,臨時會,1150123,1141225,1150123,,,,,,,0,0,,0,1141205,171936,,2026-05-17
1150516,2880,華南金,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150428,92450,,2026-05-17
1150516,2881,富邦金,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150430,174913,,2026-05-17
1150516,2882,國泰金,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150323,150942,,2026-05-17
1150516,2883,凱基金,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150504,104425,,2026-05-17
1150516,2884,玉山金,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150318,105300,,2026-05-17
1150516,2884,玉山金,臨時會,1150123,1141225,1150123,,,,,,,0,0,,0,1141205,104314,,2026-05-17
1150516,2885,元大金,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150430,92042,,2026-05-17
1150516,2886,兆豐金,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150316,154630,,2026-05-17
1150516,2887,台新新光金,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150424,164632,,2026-05-17
1150516,2889,國票金,常會,1150529,1150331,1150529,,,,,,,0,0,,0,1150416,171803,,2026-05-17
1150516,2890,永豐金,常會,1150526,1150328,1150526,,,,,,,0,0,,0,1150318,140656,,2026-05-17
1150516,2891,中信金,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150427,100234,,2026-05-17
1150516,2892,第一金,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150330,102426,,2026-05-17
1150516,2897,王道銀行,常會,1150612,1150414,1150612,,,,,,,0,0,,0,1150430,175443,,2026-05-17
1150516,2901,欣欣,常會,1150625,1150427,1150625,,,,,0,0.00,0,0,,0,1150312,110549,,2026-05-17
1150516,2903,遠百,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150312,162716,,2026-05-17
1150516,2904,匯僑,常會,1150609,1150411,1150609,,,,,,,0,0,,0,1150312,155906,,2026-05-17
1150516,2905,三商,常會,1150618,1150420,1150618,,,,,,,0,0,,0,1150316,165228,,2026-05-17
1150516,2906,高林,常會,1150617,1150419,1150617,,,,,0,0.00,0,0,,0,1150312,101015,,2026-05-17
1150516,2908,特力,常會,1150527,1150329,1150527,,,,,,,0,0,,0,1150312,114327,,2026-05-17
