出表日期,報告年度,公司代號,公司名稱,公司年度召開法說會次數(次),date
1150513,113,3596,智易,5,2026-05-15
1150513,113,3605,宏致,2,2026-05-15
1150513,113,3607,谷崧,1,2026-05-15
1150513,113,3617,碩天,3,2026-05-15
1150513,113,3622,洋華,2,2026-05-15
1150513,113,3645,達邁,1,2026-05-15
1150513,113,3652,精聯,1,2026-05-15
1150513,113,3653,健策,1,2026-05-15
1150513,113,3661,世芯-KY,4,2026-05-15
1150513,113,3665,貿聯-KY,23,2026-05-15
1150513,113,3669,圓展,2,2026-05-15
1150513,113,3673,TPK-KY,2,2026-05-15
1150513,113,3679,新至陞,1,2026-05-15
1150513,113,3686,達能,1,2026-05-15
1150513,113,3694,海華,1,2026-05-15
1150513,113,3701,大眾控,1,2026-05-15
1150513,113,3702,大聯大,7,2026-05-15
1150513,113,3703,欣陸,4,2026-05-15
1150513,113,3704,合勤控,1,2026-05-15
1150513,113,3705,永信,2,2026-05-15
1150513,113,3706,神達,2,2026-05-15
1150513,113,3708,上緯投控,3,2026-05-15
1150513,113,3711,日月光投控,17,2026-05-15
1150513,113,3712,永崴投控,4,2026-05-15
1150513,113,3714,富采,4,2026-05-15
1150513,113,3715,定穎投控,5,2026-05-15
1150513,113,3716,中化控股,1,2026-05-15
1150513,113,4104,佳醫,4,2026-05-15
1150513,113,4106,雃博,2,2026-05-15
1150513,113,4108,懷特,1,2026-05-15
1150513,113,4119,旭富,1,2026-05-15
1150513,113,4133,亞諾法,2,2026-05-15
1150513,113,4137,麗豐-KY,4,2026-05-15
1150513,113,4142,國光生,1,2026-05-15
1150513,113,4148,全宇生技-KY,1,2026-05-15
1150513,113,4155,訊映,1,2026-05-15
1150513,113,4164,承業醫,2,2026-05-15
1150513,113,4190,佐登-KY,1,2026-05-15
1150513,113,4306,炎洲,2,2026-05-15
1150513,113,4414,如興,1,2026-05-15
1150513,113,4426,利勤,1,2026-05-15
1150513,113,4438,廣越,1,2026-05-15
1150513,113,4439,冠星-KY,1,2026-05-15
1150513,113,4440,宜新實業,1,2026-05-15
1150513,113,4526,東台,1,2026-05-15
1150513,113,4532,瑞智,1,2026-05-15
1150513,113,4536,拓凱,4,2026-05-15
1150513,113,4540,全球傳動,2,2026-05-15
1150513,113,4545,銘鈺,1,2026-05-15
1150513,113,4551,智伸科,7,2026-05-15
1150513,113,4552,力達-KY,1,2026-05-15
1150513,113,4555,氣立,1,2026-05-15
1150513,113,4557,永新-KY,1,2026-05-15
1150513,113,4560,強信-KY,1,2026-05-15
1150513,113,4562,穎漢,1,2026-05-15
1150513,113,4564,元翎,2,2026-05-15
1150513,113,4566,時碩工業,6,2026-05-15
1150513,113,4569,六方科-KY,2,2026-05-15
1150513,113,4571,鈞興-KY,8,2026-05-15
1150513,113,4572,駐龍,1,2026-05-15
1150513,113,4576,大銀微系統,2,2026-05-15
1150513,113,4581,光隆精密-KY,2,2026-05-15
1150513,113,4583,台灣精銳,2,2026-05-15
1150513,113,4588,玖鼎電力,1,2026-05-15
1150513,113,4720,德淵,2,2026-05-15
1150513,113,4722,國精化,2,2026-05-15
1150513,113,4736,泰博,1,2026-05-15
1150513,113,4737,華廣,1,2026-05-15
1150513,113,4739,康普,2,2026-05-15
1150513,113,4746,台耀,4,2026-05-15
1150513,113,4755,三福化,1,2026-05-15
1150513,113,4763,材料-KY,5,2026-05-15
1150513,113,4764,雙鍵,1,2026-05-15
1150513,113,4766,南寶,6,2026-05-15
1150513,113,4770,上品,8,2026-05-15
1150513,113,4771,望隼,6,2026-05-15
1150513,113,4807,日成-KY,2,2026-05-15
1150513,113,4904,遠傳,11,2026-05-15
1150513,113,4906,正文,1,2026-05-15
1150513,113,4912,聯德控股-KY,1,2026-05-15
1150513,113,4915,致伸,11,2026-05-15
1150513,113,4916,事欣科,1,2026-05-15
1150513,113,4919,新唐,4,2026-05-15
1150513,113,4927,泰鼎-KY,4,2026-05-15
1150513,113,4930,燦星網,2,2026-05-15
1150513,113,4934,太極,1,2026-05-15
1150513,113,4935,茂林-KY,2,2026-05-15
1150513,113,4938,和碩,13,2026-05-15
1150513,113,4942,嘉彰,1,2026-05-15
1150513,113,4943,康控-KY,1,2026-05-15
1150513,113,4949,有成精密,1,2026-05-15
1150513,113,4952,凌通,1,2026-05-15
1150513,113,4956,光鋐,1,2026-05-15
1150513,113,4958,臻鼎-KY,26,2026-05-15
1150513,113,4960,誠美材,4,2026-05-15
1150513,113,4961,天鈺,60,2026-05-15
1150513,113,4967,十銓,2,2026-05-15
1150513,113,4968,立積,6,2026-05-15
1150513,113,4976,佳凌,1,2026-05-15
1150513,113,4977,眾達-KY,1,2026-05-15
1150513,113,4989,榮科,1,2026-05-15
1150513,113,4994,傳奇,2,2026-05-15
1150513,113,4999,鑫禾,1,2026-05-15
1150513,113,5007,三星,1,2026-05-15
1150513,113,5203,訊連,4,2026-05-15
1150513,113,5215,科嘉-KY,1,2026-05-15
1150513,113,5222,全訊,3,2026-05-15
1150513,113,5225,東科-KY,2,2026-05-15
1150513,113,5234,達興材料,1,2026-05-15
1150513,113,5243,乙盛-KY,2,2026-05-15
1150513,113,5244,弘凱,2,2026-05-15
1150513,113,5258,虹堡,2,2026-05-15
1150513,113,5269,祥碩,2,2026-05-15
1150513,113,5283,禾聯碩,1,2026-05-15
1150513,113,5284,jpp-KY,5,2026-05-15
1150513,113,5285,界霖,2,2026-05-15
1150513,113,5288,豐祥-KY,4,2026-05-15
1150513,113,5292,華懋,1,2026-05-15
1150513,113,5306,桂盟,7,2026-05-15
1150513,113,5388,中磊,8,2026-05-15
1150513,113,5434,崇越,4,2026-05-15
1150513,113,5469,瀚宇博,1,2026-05-15
1150513,113,5471,松翰,4,2026-05-15
1150513,113,5484,慧友,1,2026-05-15
1150513,113,5515,建國,2,2026-05-15
1150513,113,5519,隆大,4,2026-05-15
1150513,113,5521,工信,1,2026-05-15
1150513,113,5522,遠雄,2,2026-05-15
1150513,113,5525,順天,2,2026-05-15
1150513,113,5531,鄉林,1,2026-05-15
1150513,113,5533,皇鼎,1,2026-05-15
1150513,113,5534,長虹,2,2026-05-15
1150513,113,5538,東明-KY,1,2026-05-15
1150513,113,5546,永固-KY,1,2026-05-15
1150513,113,5607,遠雄港,1,2026-05-15
1150513,113,5608,四維航,4,2026-05-15
1150513,113,5706,鳳凰,2,2026-05-15
1150513,113,5871,中租-KY,8,2026-05-15
1150513,113,5876,上海商銀,2,2026-05-15
1150513,113,5880,合庫金,4,2026-05-15
1150513,113,5906,台南-KY,1,2026-05-15
1150513,113,5907,大洋-KY,1,2026-05-15
1150513,113,6005,群益證,4,2026-05-15
1150513,113,6024,群益期,2,2026-05-15
1150513,113,6108,競國,1,2026-05-15
1150513,113,6112,邁達特,3,2026-05-15
1150513,113,6115,鎰勝,1,2026-05-15
1150513,113,6116,彩晶,1,2026-05-15
1150513,113,6117,迎廣,2,2026-05-15
1150513,113,6120,達運,1,2026-05-15
1150513,113,6128,上福,1,2026-05-15
1150513,113,6133,金橋,1,2026-05-15
1150513,113,6136,富爾特,1,2026-05-15
1150513,113,6139,亞翔,2,2026-05-15
1150513,113,6141,柏承,1,2026-05-15
1150513,113,6142,友勁,1,2026-05-15
1150513,113,6152,百一,2,2026-05-15
1150513,113,6153,嘉聯益,1,2026-05-15
1150513,113,6155,鈞寶,1,2026-05-15
1150513,113,6164,華興,1,2026-05-15
1150513,113,6165,浪凡,2,2026-05-15
1150513,113,6166,凌華,2,2026-05-15
1150513,113,6168,宏齊,2,2026-05-15
1150513,113,6176,瑞儀,7,2026-05-15
1150513,113,6177,達麗,2,2026-05-15
1150513,113,6183,關貿,2,2026-05-15
1150513,113,6184,大豐電,2,2026-05-15
1150513,113,6189,豐藝,1,2026-05-15
1150513,113,6191,精成科,1,2026-05-15
1150513,113,6192,巨路,2,2026-05-15
1150513,113,6196,帆宣,2,2026-05-15
1150513,113,6197,佳必琪,3,2026-05-15
1150513,113,6201,亞弘電,1,2026-05-15
1150513,113,6202,盛群,5,2026-05-15
1150513,113,6205,詮欣,2,2026-05-15
1150513,113,6206,飛捷,1,2026-05-15
1150513,113,6209,今國光,1,2026-05-15
1150513,113,6213,聯茂,13,2026-05-15
1150513,113,6214,精誠,4,2026-05-15
1150513,113,6215,和椿,2,2026-05-15
1150513,113,6216,居易,1,2026-05-15
1150513,113,6224,聚鼎,2,2026-05-15
1150513,113,6225,天瀚,1,2026-05-15
1150513,113,6226,光鼎,1,2026-05-15
1150513,113,6230,尼得科超眾,1,2026-05-15
1150513,113,6235,華孚,1,2026-05-15
1150513,113,6239,力成,4,2026-05-15
1150513,113,6243,迅杰,5,2026-05-15
1150513,113,6257,矽格,1,2026-05-15
1150513,113,6269,台郡,4,2026-05-15
1150513,113,6271,同欣電,6,2026-05-15
1150513,113,6277,宏正,4,2026-05-15
1150513,113,6278,台表科,1,2026-05-15
1150513,113,6281,全國電,2,2026-05-15
1150513,113,6282,康舒,3,2026-05-15
1150513,113,6283,淳安,1,2026-05-15
1150513,113,6285,啟碁,14,2026-05-15
1150513,113,6405,悅城,1,2026-05-15
1150513,113,6409,旭隼,12,2026-05-15
1150513,113,6412,群電,9,2026-05-15
1150513,113,6414,樺漢,10,2026-05-15
1150513,113,6415,矽力*-KY,13,2026-05-15
1150513,113,6416,瑞祺電通,1,2026-05-15
1150513,113,6426,統新,2,2026-05-15
1150513,113,6431,光麗-KY,1,2026-05-15
1150513,113,6438,迅得,2,2026-05-15
1150513,113,6442,光聖,3,2026-05-15
1150513,113,6443,元晶,1,2026-05-15
1150513,113,6446,藥華藥,18,2026-05-15
1150513,113,6449,鈺邦,2,2026-05-15
1150513,113,6451,訊芯-KY,2,2026-05-15
1150513,113,6456,GIS-KY,4,2026-05-15
1150513,113,6464,台數科,2,2026-05-15
1150513,113,6472,保瑞,9,2026-05-15
1150513,113,6477,安集,1,2026-05-15
1150513,113,6491,晶碩,7,2026-05-15
1150513,113,6504,南六,1,2026-05-15
1150513,113,6505,台塑化,4,2026-05-15
1150513,113,6515,穎崴,7,2026-05-15
1150513,113,6525,捷敏-KY,1,2026-05-15
1150513,113,6526,達發,8,2026-05-15
1150513,113,6531,愛普*,4,2026-05-15
1150513,113,6533,晶心科,16,2026-05-15
1150513,113,6534,正瀚-創,3,2026-05-15
1150513,113,6541,泰福-KY,1,2026-05-15
1150513,113,6550,北極星藥業-KY,1,2026-05-15
1150513,113,6552,易華電,2,2026-05-15
1150513,113,6558,興能高,2,2026-05-15
1150513,113,6573,虹揚-KY,2,2026-05-15
1150513,113,6579,研揚,1,2026-05-15
1150513,113,6581,鋼聯,4,2026-05-15
1150513,113,6582,申豐,1,2026-05-15
1150513,113,6585,鼎基,2,2026-05-15
1150513,113,6589,台康生技,4,2026-05-15
1150513,113,6591,動力-KY,2,2026-05-15
1150513,113,6592,和潤企業,4,2026-05-15
1150513,113,6598,ABC-KY,1,2026-05-15
1150513,113,6605,帝寶,3,2026-05-15
1150513,113,6606,建德工業,1,2026-05-15
1150513,113,6625,必應,1,2026-05-15
1150513,113,6641,基士德-KY,3,2026-05-15
1150513,113,6645,金萬林-創,3,2026-05-15
1150513,113,6655,科定,2,2026-05-15
1150513,113,6657,華安,1,2026-05-15
1150513,113,6658,聯策,2,2026-05-15
1150513,113,6666,羅麗芬-KY,1,2026-05-15
1150513,113,6668,中揚光,2,2026-05-15
1150513,113,6669,緯穎,5,2026-05-15
1150513,113,6670,復盛應用,5,2026-05-15
1150513,113,6671,三能-KY,2,2026-05-15
1150513,113,6672,騰輝電子-KY,1,2026-05-15
1150513,113,6674,鋐寶科技,1,2026-05-15
1150513,113,6689,伊雲谷,5,2026-05-15
1150513,113,6691,洋基工程,1,2026-05-15
1150513,113,6695,芯鼎,1,2026-05-15
1150513,113,6698,旭暉應材,1,2026-05-15
1150513,113,6706,惠特,1,2026-05-15
1150513,113,6715,嘉基,2,2026-05-15
1150513,113,6719,力智,4,2026-05-15
1150513,113,6742,澤米,1,2026-05-15
1150513,113,6743,安普新,1,2026-05-15
1150513,113,6753,龍德造船,1,2026-05-15
1150513,113,6754,匯僑設計,1,2026-05-15
1150513,113,6756,威鋒電子,2,2026-05-15
1150513,113,6757,台灣虎航,2,2026-05-15
1150513,113,6768,志強-KY,3,2026-05-15
1150513,113,6770,力積電,10,2026-05-15
1150513,113,6771,平和環保-創,1,2026-05-15
1150513,113,6776,展碁國際,4,2026-05-15
1150513,113,6781,AES-KY,1,2026-05-15
1150513,113,6782,視陽,4,2026-05-15
1150513,113,6789,采鈺,2,2026-05-15
1150513,113,6790,永豐實,4,2026-05-15
1150513,113,6792,詠業,3,2026-05-15
1150513,113,6794,向榮生技-創,2,2026-05-15
1150513,113,6796,晉弘,2,2026-05-15
1150513,113,6799,來頡,3,2026-05-15
1150513,113,6805,富世達,2,2026-05-15
1150513,113,6806,森崴能源,4,2026-05-15
1150513,113,6807,峰源-KY,1,2026-05-15
1150513,113,6830,汎銓,2,2026-05-15
1150513,113,6834,天二科技,1,2026-05-15
1150513,113,6835,圓裕,1,2026-05-15
1150513,113,6838,台新藥,2,2026-05-15
1150513,113,6854,錼創科技-KY創,6,2026-05-15
1150513,113,6861,睿生光電,2,2026-05-15
1150513,113,6862,三集瑞-KY,1,2026-05-15
1150513,113,6863,永道-KY,2,2026-05-15
1150513,113,6869,雲豹能源,8,2026-05-15
1150513,113,6873,泓德能源,9,2026-05-15
1150513,113,6885,全福生技,3,2026-05-15
1150513,113,6887,寶綠特-KY,1,2026-05-15
1150513,113,6890,來億-KY,1,2026-05-15
1150513,113,6901,鑽石投資,4,2026-05-15
1150513,113,6902,GOGOLOOK-創,5,2026-05-15
1150513,113,6906,現觀科,2,2026-05-15
1150513,113,6909,創控,1,2026-05-15
1150513,113,6914,阜爾運通,3,2026-05-15
1150513,113,6916,華凌,1,2026-05-15
1150513,113,6918,愛派司,1,2026-05-15
1150513,113,6919,康霈*,8,2026-05-15
1150513,113,6923,中台,5,2026-05-15
1150513,113,6924,榮惠-KY創,1,2026-05-15
1150513,113,6928,攸泰科技,1,2026-05-15
1150513,113,6931,青松健康,0,2026-05-15
1150513,113,6933,AMAX-KY,1,2026-05-15
1150513,113,6936,永鴻生技,0,2026-05-15
1150513,113,6937,天虹,9,2026-05-15
1150513,113,6944,兆聯實業,1,2026-05-15
1150513,113,6949,沛爾生醫-創,1,2026-05-15
1150513,113,6951,青新-創,1,2026-05-15
1150513,113,6952,大武山,0,2026-05-15
1150513,113,6955,邦睿生技-創,1,2026-05-15
1150513,113,6957,裕慶-KY,4,2026-05-15
1150513,113,6958,日盛台駿,1,2026-05-15
1150513,113,6962,奕力-KY,1,2026-05-15
1150513,113,6965,中傑-KY,1,2026-05-15
1150513,113,6969,成信實業*-創,1,2026-05-15
1150513,113,6988,威力暘-創,2,2026-05-15
1150513,113,6994,富威電力,0,2026-05-15
1150513,113,7631,聚賢研發,0,2026-05-15
1150513,113,7705,三商餐飲,3,2026-05-15
1150513,113,7722,LINEPAY,2,2026-05-15
1150513,113,7732,金興精密,2,2026-05-15
1150513,113,7736,虎山,1,2026-05-15
1150513,113,7740,熙特爾,0,2026-05-15
1150513,113,7749,意騰-KY,0,2026-05-15
1150513,113,7788,松川精密,1,2026-05-15
1150513,113,8011,台通,2,2026-05-15
1150513,113,8016,矽創,10,2026-05-15
1150513,113,8021,尖點,4,2026-05-15
1150513,113,8028,昇陽半導體,5,2026-05-15
1150513,113,8033,雷虎,1,2026-05-15
1150513,113,8039,台虹,2,2026-05-15
1150513,113,8045,達運光電,1,2026-05-15
1150513,113,8046,南電,4,2026-05-15
1150513,113,8070,長華*,3,2026-05-15
1150513,113,8072,陞泰,1,2026-05-15
1150513,113,8081,致新,4,2026-05-15
1150513,113,8101,華冠,1,2026-05-15
1150513,113,8103,瀚荃,4,2026-05-15
1150513,113,8104,錸寶,1,2026-05-15
1150513,113,8105,凌巨,2,2026-05-15
1150513,113,8110,華東,2,2026-05-15
1150513,113,8112,至上,2,2026-05-15
1150513,113,8114,振樺電,4,2026-05-15
1150513,113,8131,福懋科,4,2026-05-15
1150513,113,8150,南茂,4,2026-05-15
1150513,113,8162,微矽電子-創,1,2026-05-15
1150513,113,8163,達方,4,2026-05-15
1150513,113,8201,無敵,1,2026-05-15
1150513,113,8210,勤誠,17,2026-05-15
1150513,113,8213,志超,1,2026-05-15
1150513,113,8215,明基材,4,2026-05-15
1150513,113,8222,寶一,1,2026-05-15
1150513,113,8249,菱光,4,2026-05-15
1150513,113,8261,富鼎,2,2026-05-15
1150513,113,8271,宇瞻,2,2026-05-15
1150513,113,8341,日友,1,2026-05-15
1150513,113,8367,建新國際,2,2026-05-15
1150513,113,8374,羅昇,1,2026-05-15
1150513,113,8404,百和興業-KY,1,2026-05-15
1150513,113,8411,福貞-KY,4,2026-05-15
1150513,113,8422,可寧衛,4,2026-05-15
1150513,113,8429,金麗-KY,1,2026-05-15
1150513,113,8438,昶昕,2,2026-05-15
1150513,113,8442,威宏-KY,4,2026-05-15
1150513,113,8443,阿瘦,1,2026-05-15
1150513,113,8454,富邦媒,15,2026-05-15
1150513,113,8462,柏文,2,2026-05-15
1150513,113,8463,潤泰材,2,2026-05-15
1150513,113,8464,億豐,7,2026-05-15
1150513,113,8466,美吉吉-KY,2,2026-05-15
1150513,113,8467,波力-KY,2,2026-05-15
1150513,113,8473,山林水,1,2026-05-15
1150513,113,8476,台境*,1,2026-05-15
1150513,113,8478,東哥遊艇,3,2026-05-15
1150513,113,8481,政伸,2,2026-05-15
1150513,113,8482,商億-KY,1,2026-05-15
1150513,113,8487,愛爾達-創,1,2026-05-15
1150513,113,8488,吉源-KY,1,2026-05-15
1150513,113,8499,鼎炫-KY,1,2026-05-15
1150513,113,8926,台汽電,4,2026-05-15
1150513,113,8940,新天地,1,2026-05-15
1150513,113,8996,高力,13,2026-05-15
1150513,113,9802,鈺齊-KY,4,2026-05-15
1150513,113,9902,台火,2,2026-05-15
1150513,113,9904,寶成,4,2026-05-15
1150513,113,9905,大華,2,2026-05-15
1150513,113,9906,欣巴巴,2,2026-05-15
1150513,113,9907,統一實,4,2026-05-15
1150513,113,9908,大台北,1,2026-05-15
1150513,113,9910,豐泰,7,2026-05-15
1150513,113,9911,櫻花,2,2026-05-15
1150513,113,9912,偉聯,1,2026-05-15
1150513,113,9914,美利達,3,2026-05-15
1150513,113,9917,中保科,5,2026-05-15
1150513,113,9918,欣天然,2,2026-05-15
1150513,113,9919,康那香,2,2026-05-15
1150513,113,9921,巨大,8,2026-05-15
1150513,113,9924,福興,2,2026-05-15
1150513,113,9925,新保,2,2026-05-15
1150513,113,9926,新海,1,2026-05-15
1150513,113,9927,泰銘,2,2026-05-15
1150513,113,9928,中視,1,2026-05-15
1150513,113,9929,秋雨,1,2026-05-15
1150513,113,9930,中聯資源,2,2026-05-15
1150513,113,9931,欣高,1,2026-05-15
1150513,113,9933,中鼎,4,2026-05-15
1150513,113,9934,成霖,2,2026-05-15
1150513,113,9935,慶豐富,3,2026-05-15
1150513,113,9937,全國,1,2026-05-15
1150513,113,9938,百和,4,2026-05-15
1150513,113,9939,宏全,6,2026-05-15
1150513,113,9940,信義,4,2026-05-15
1150513,113,9941,裕融,4,2026-05-15
1150513,113,9942,茂順,1,2026-05-15
1150513,113,9943,好樂迪,2,2026-05-15
1150513,113,9944,新麗,1,2026-05-15
1150513,113,9945,潤泰新,2,2026-05-15
1150513,113,9946,三發地產,4,2026-05-15
1150513,113,9955,佳龍,4,2026-05-15
1150513,113,9958,世紀鋼,3,2026-05-15
1150513,113,1101,台泥,3,2026-05-15
1150513,113,1102,亞泥,3,2026-05-15
1150513,113,1103,嘉泥,4,2026-05-15
1150513,113,1104,環泥,2,2026-05-15
1150513,113,1108,幸福,1,2026-05-15
1150513,113,1109,信大,1,2026-05-15
1150513,113,1110,東泥,2,2026-05-15
1150513,113,1201,味全,1,2026-05-15
1150513,113,1203,味王,1,2026-05-15
1150513,113,1210,大成,4,2026-05-15
1150513,113,1213,大飲,1,2026-05-15
1150513,113,1215,卜蜂,2,2026-05-15
1150513,113,1216,統一,4,2026-05-15
1150513,113,1217,愛之味,2,2026-05-15
1150513,113,1218,泰山,2,2026-05-15
1150513,113,1219,福壽,1,2026-05-15
1150513,113,1220,台榮,2,2026-05-15
1150513,113,1225,福懋油,1,2026-05-15
1150513,113,1227,佳格,1,2026-05-15
1150513,113,1229,聯華,2,2026-05-15
1150513,113,1231,聯華食,1,2026-05-15
1150513,113,1232,大統益,1,2026-05-15
1150513,113,1233,天仁,1,2026-05-15
1150513,113,1234,黑松,2,2026-05-15
1150513,113,1235,興泰,1,2026-05-15
1150513,113,1236,宏亞,1,2026-05-15
1150513,113,1256,鮮活果汁-KY,2,2026-05-15
1150513,113,1301,台塑,4,2026-05-15
1150513,113,1303,南亞,4,2026-05-15
1150513,113,1304,台聚,4,2026-05-15
1150513,113,1305,華夏,4,2026-05-15
1150513,113,1307,三芳,1,2026-05-15
1150513,113,1308,亞聚,2,2026-05-15
1150513,113,1309,台達化,2,2026-05-15
1150513,113,1310,台苯,1,2026-05-15
1150513,113,1312,國喬,2,2026-05-15
1150513,113,1313,聯成,2,2026-05-15
1150513,113,1314,中石化,2,2026-05-15
1150513,113,1315,達新,1,2026-05-15
1150513,113,1316,上曜,2,2026-05-15
1150513,113,1319,東陽,7,2026-05-15
1150513,113,1321,大洋,1,2026-05-15
1150513,113,1323,永裕,1,2026-05-15
1150513,113,1324,地球,2,2026-05-15
1150513,113,1325,恆大,1,2026-05-15
1150513,113,1326,台化,2,2026-05-15
1150513,113,1337,再生-KY,1,2026-05-15
1150513,113,1338,廣華-KY,2,2026-05-15
1150513,113,1339,昭輝,2,2026-05-15
1150513,113,1340,勝悅-KY,1,2026-05-15
1150513,113,1341,富林-KY,1,2026-05-15
1150513,113,1342,八貫,1,2026-05-15
1150513,113,1402,遠東新,6,2026-05-15
1150513,113,1409,新纖,2,2026-05-15
1150513,113,1410,南染,1,2026-05-15
1150513,113,1413,宏洲,1,2026-05-15
1150513,113,1414,東和,1,2026-05-15
1150513,113,1416,廣豐,1,2026-05-15
1150513,113,1417,嘉裕,1,2026-05-15
1150513,113,1418,東華,1,2026-05-15
1150513,113,1419,新紡,1,2026-05-15
1150513,113,1423,利華,1,2026-05-15
1150513,113,1432,大魯閣,2,2026-05-15
1150513,113,1434,福懋,2,2026-05-15
1150513,113,1435,中福,1,2026-05-15
1150513,113,1436,華友聯,1,2026-05-15
1150513,113,1437,勤益控,2,2026-05-15
1150513,113,1438,三地開發,1,2026-05-15
1150513,113,1439,雋揚,3,2026-05-15
1150513,113,1440,南紡,2,2026-05-15
1150513,113,1441,大東,1,2026-05-15
1150513,113,1442,名軒,1,2026-05-15
1150513,113,1443,立益物流,1,2026-05-15
1150513,113,1444,力麗,1,2026-05-15
1150513,113,1445,大宇,1,2026-05-15
1150513,113,1446,宏和,1,2026-05-15
1150513,113,1447,力鵬,1,2026-05-15
1150513,113,1449,佳和,2,2026-05-15
1150513,113,1451,年興,1,2026-05-15
1150513,113,1452,宏益,1,2026-05-15
1150513,113,1453,大將,1,2026-05-15
1150513,113,1454,台富,4,2026-05-15
1150513,113,1455,集盛,2,2026-05-15
1150513,113,1456,怡華,1,2026-05-15
1150513,113,1457,宜進,1,2026-05-15
1150513,113,1459,聯發,2,2026-05-15
1150513,113,1460,宏遠,1,2026-05-15
1150513,113,1463,強盛新,1,2026-05-15
1150513,113,1464,得力,2,2026-05-15
1150513,113,1465,偉全,1,2026-05-15
1150513,113,1466,聚隆,1,2026-05-15
1150513,113,1467,南緯,1,2026-05-15
1150513,113,1468,昶和,2,2026-05-15
1150513,113,1470,大統新創,2,2026-05-15
1150513,113,1471,首利,1,2026-05-15
1150513,113,1472,三洋實業,1,2026-05-15
1150513,113,1473,台南,2,2026-05-15
1150513,113,1474,弘裕,2,2026-05-15
1150513,113,1475,業旺,1,2026-05-15
1150513,113,1476,儒鴻,6,2026-05-15
1150513,113,1477,聚陽,30,2026-05-15
1150513,113,1503,士電,1,2026-05-15
1150513,113,1504,東元,13,2026-05-15
1150513,113,1506,正道,1,2026-05-15
1150513,113,1512,瑞利,1,2026-05-15
1150513,113,1513,中興電,2,2026-05-15
1150513,113,1514,亞力,1,2026-05-15
1150513,113,1515,力山,2,2026-05-15
1150513,113,1516,川飛,1,2026-05-15
1150513,113,1517,利奇,1,2026-05-15
1150513,113,1519,華城,1,2026-05-15
1150513,113,1521,大億,1,2026-05-15
1150513,113,1522,堤維西,1,2026-05-15
1150513,113,1524,耿鼎,1,2026-05-15
1150513,113,1525,江申,2,2026-05-15
1150513,113,1526,日馳,1,2026-05-15
1150513,113,1527,鑽全,2,2026-05-15
1150513,113,1528,恩德,1,2026-05-15
1150513,113,1529,樂事綠能,4,2026-05-15
1150513,113,1530,亞崴,1,2026-05-15
1150513,113,1531,高林股,1,2026-05-15
1150513,113,1532,勤美,3,2026-05-15
1150513,113,1533,車王電,1,2026-05-15
1150513,113,1535,中宇,2,2026-05-15
1150513,113,1536,和大,2,2026-05-15
1150513,113,1537,廣隆,3,2026-05-15
1150513,113,1538,正峰,1,2026-05-15
1150513,113,1539,巨庭,2,2026-05-15
