Date,Code,Name,Suspension,date
1150515,5522,遠雄,,2026-05-15
1150515,5525,順天,,2026-05-15
1150515,5531,鄉林,,2026-05-15
1150515,5533,皇鼎,,2026-05-15
1150515,5534,長虹,,2026-05-15
1150515,5538,東明-KY,,2026-05-15
1150515,5546,永固-KY,,2026-05-15
1150515,5607,遠雄港,,2026-05-15
1150515,5608,四維航,,2026-05-15
1150515,5706,鳳凰,,2026-05-15
1150515,5871,中租-KY,,2026-05-15
1150515,5876,上海商銀,,2026-05-15
1150515,5880,合庫金,,2026-05-15
1150515,5906,台南-KY,,2026-05-15
1150515,5907,大洋-KY,,2026-05-15
1150515,6005,群益證,,2026-05-15
1150515,6024,群益期,,2026-05-15
1150515,6108,競國,,2026-05-15
1150515,6112,邁達特,,2026-05-15
1150515,6115,鎰勝,,2026-05-15
1150515,6116,彩晶,,2026-05-15
1150515,6117,迎廣,,2026-05-15
1150515,6120,達運,,2026-05-15
1150515,6128,上福,,2026-05-15
1150515,6133,金橋,,2026-05-15
1150515,6136,富爾特,,2026-05-15
1150515,6139,亞翔,,2026-05-15
1150515,6153,嘉聯益,,2026-05-15
1150515,6155,鈞寶,,2026-05-15
1150515,6164,華興,,2026-05-15
1150515,6165,浪凡,,2026-05-15
1150515,6166,凌華,,2026-05-15
1150515,6168,宏齊,,2026-05-15
1150515,6176,瑞儀,,2026-05-15
1150515,6177,達麗,,2026-05-15
1150515,6183,關貿,,2026-05-15
1150515,6184,大豐電,,2026-05-15
1150515,6189,豐藝,,2026-05-15
1150515,6191,精成科,,2026-05-15
1150515,6192,巨路,,2026-05-15
1150515,6196,帆宣,,2026-05-15
1150515,6197,佳必琪,,2026-05-15
1150515,6201,亞弘電,,2026-05-15
1150515,6202,盛群,,2026-05-15
1150515,6205,詮欣,,2026-05-15
1150515,6206,飛捷,,2026-05-15
1150515,6209,今國光,,2026-05-15
1150515,6213,聯茂,,2026-05-15
1150515,6214,精誠,,2026-05-15
1150515,6215,和椿,,2026-05-15
1150515,6216,居易,,2026-05-15
1150515,6224,聚鼎,,2026-05-15
1150515,6230,尼得科超眾,,2026-05-15
1150515,6235,華孚,,2026-05-15
1150515,6239,力成,,2026-05-15
1150515,6243,迅杰,,2026-05-15
1150515,6257,矽格,,2026-05-15
1150515,6269,台郡,,2026-05-15
1150515,6271,同欣電,,2026-05-15
1150515,6277,宏正,,2026-05-15
1150515,6278,台表科,,2026-05-15
1150515,6281,全國電,,2026-05-15
1150515,6282,康舒,,2026-05-15
1150515,6283,淳安,,2026-05-15
1150515,6285,啟碁,,2026-05-15
1150515,6409,旭隼,,2026-05-15
1150515,6412,群電,,2026-05-15
1150515,6414,樺漢,,2026-05-15
1150515,6415,矽力*-KY,,2026-05-15
1150515,6416,瑞祺電通,,2026-05-15
1150515,6426,統新,,2026-05-15
1150515,6438,迅得,,2026-05-15
1150515,6442,光聖,,2026-05-15
1150515,6443,元晶,,2026-05-15
1150515,6446,藥華藥,,2026-05-15
1150515,6449,鈺邦,,2026-05-15
1150515,6451,訊芯-KY,,2026-05-15
1150515,6456,GIS-KY,,2026-05-15
1150515,6464,台數科,,2026-05-15
1150515,6472,保瑞,,2026-05-15
1150515,6477,安集,,2026-05-15
1150515,6491,晶碩,,2026-05-15
1150515,6504,南六,,2026-05-15
1150515,6505,台塑化,,2026-05-15
1150515,6515,穎崴,,2026-05-15
1150515,6525,捷敏-KY,,2026-05-15
1150515,6526,達發,,2026-05-15
1150515,6531,愛普*,,2026-05-15
1150515,6533,晶心科,,2026-05-15
1150515,6534,正瀚-創,,2026-05-15
1150515,6541,泰福-KY,,2026-05-15
1150515,6552,易華電,,2026-05-15
1150515,6558,興能高,,2026-05-15
1150515,6579,研揚,,2026-05-15
1150515,6581,鋼聯,,2026-05-15
1150515,6582,申豐,,2026-05-15
1150515,6585,鼎基,,2026-05-15
1150515,6589,台康生技,,2026-05-15
1150515,6591,動力-KY,,2026-05-15
1150515,6592,和潤企業,,2026-05-15
1150515,6605,帝寶,,2026-05-15
1150515,6606,建德工業,,2026-05-15
1150515,6625,必應,,2026-05-15
1150515,6641,基士德-KY,,2026-05-15
1150515,6655,科定,,2026-05-15
1150515,6657,華安,,2026-05-15
1150515,6666,羅麗芬-KY,,2026-05-15
1150515,6668,中揚光,,2026-05-15
1150515,6669,緯穎,,2026-05-15
1150515,6670,復盛應用,,2026-05-15
1150515,6671,三能-KY,,2026-05-15
1150515,6672,騰輝電子-KY,,2026-05-15
1150515,6674,鋐寶科技,,2026-05-15
1150515,6689,伊雲谷,,2026-05-15
1150515,6691,洋基工程,,2026-05-15
1150515,6695,芯鼎,,2026-05-15
1150515,6698,旭暉應材,,2026-05-15
1150515,6706,惠特,,2026-05-15
1150515,6715,嘉基,,2026-05-15
1150515,6719,力智,,2026-05-15
1150515,6742,澤米,,2026-05-15
1150515,6743,安普新,,2026-05-15
1150515,6753,龍德造船,,2026-05-15
1150515,6754,匯僑設計,,2026-05-15
1150515,6756,威鋒電子,,2026-05-15
1150515,6757,台灣虎航,,2026-05-15
1150515,6768,志強-KY,,2026-05-15
1150515,6770,力積電,,2026-05-15
1150515,6771,平和環保-創,,2026-05-15
1150515,6776,展碁國際,,2026-05-15
1150515,6781,AES-KY,,2026-05-15
1150515,6782,視陽,,2026-05-15
1150515,6789,采鈺,,2026-05-15
1150515,6790,永豐實,,2026-05-15
1150515,6792,詠業,,2026-05-15
1150515,6794,向榮生技,,2026-05-15
1150515,6796,晉弘,,2026-05-15
1150515,6799,來頡,,2026-05-15
1150515,6805,富世達,,2026-05-15
1150515,6807,峰源-KY,,2026-05-15
1150515,6830,汎銓,,2026-05-15
1150515,6834,天二科技,,2026-05-15
1150515,6835,圓裕,,2026-05-15
1150515,6854,錼創科技-KY創,,2026-05-15
1150515,6862,三集瑞-KY,,2026-05-15
1150515,6863,永道-KY,,2026-05-15
1150515,6869,雲豹能源,,2026-05-15
1150515,6873,泓德能源,,2026-05-15
1150515,6885,全福生技,,2026-05-15
1150515,6887,寶綠特-KY,,2026-05-15
1150515,6890,來億-KY,,2026-05-15
1150515,6901,鑽石投資,,2026-05-15
1150515,6902,GOGOLOOK,,2026-05-15
1150515,6906,現觀科,,2026-05-15
1150515,6909,創控,,2026-05-15
1150515,6914,阜爾運通,,2026-05-15
1150515,6916,華凌,,2026-05-15
1150515,6918,愛派司,,2026-05-15
1150515,6919,康霈*,,2026-05-15
1150515,6923,中台,,2026-05-15
1150515,6928,攸泰科技,,2026-05-15
1150515,6931,青松健康,,2026-05-15
1150515,6933,AMAX-KY,,2026-05-15
1150515,6936,永鴻生技,,2026-05-15
1150515,6937,天虹,,2026-05-15
1150515,6944,兆聯實業,,2026-05-15
1150515,6949,沛爾生醫-創,,2026-05-15
1150515,6951,青新-創,,2026-05-15
1150515,6952,大武山,,2026-05-15
1150515,6957,裕慶-KY,,2026-05-15
1150515,6958,日盛台駿,,2026-05-15
1150515,6962,奕力-KY,,2026-05-15
1150515,6965,中傑-KY,,2026-05-15
1150515,6994,富威電力,,2026-05-15
1150515,7705,三商餐飲,,2026-05-15
1150515,7711,永擎,,2026-05-15
1150515,7721,微程式,,2026-05-15
1150515,7722,LINEPAY,,2026-05-15
1150515,7730,暉盛-創,,2026-05-15
1150515,7732,金興精密,,2026-05-15
1150515,7736,虎山,,2026-05-15
1150515,7740,熙特爾-創,,2026-05-15
1150515,7749,意騰-KY,,2026-05-15
1150515,7750,新代,,2026-05-15
1150515,7765,中華資安,,2026-05-15
1150515,7780,大研生醫*,,2026-05-15
1150515,7788,松川精密,,2026-05-15
1150515,7791,皇家可口,,2026-05-15
1150515,7799,禾榮科,,2026-05-15
1150515,8011,台通,,2026-05-15
1150515,8016,矽創,,2026-05-15
1150515,8021,尖點,,2026-05-15
1150515,8028,昇陽半導體,,2026-05-15
1150515,8033,雷虎,Y,2026-05-15
1150515,8039,台虹,,2026-05-15
1150515,8045,達運光電,,2026-05-15
1150515,8046,南電,,2026-05-15
1150515,8070,長華*,,2026-05-15
1150515,8072,陞泰,,2026-05-15
1150515,8081,致新,,2026-05-15
1150515,8103,瀚荃,,2026-05-15
1150515,8104,錸寶,,2026-05-15
1150515,8105,凌巨,,2026-05-15
1150515,8110,華東,,2026-05-15
1150515,8112,至上,,2026-05-15
1150515,8131,福懋科,,2026-05-15
1150515,8150,南茂,,2026-05-15
1150515,8162,微矽電子-創,,2026-05-15
1150515,8163,達方,,2026-05-15
1150515,8210,勤誠,,2026-05-15
1150515,8213,志超,,2026-05-15
1150515,8215,明基材,,2026-05-15
1150515,8222,寶一,,2026-05-15
1150515,8249,菱光,,2026-05-15
1150515,8261,富鼎,,2026-05-15
1150515,8271,宇瞻,,2026-05-15
1150515,8341,日友,,2026-05-15
1150515,8367,建新國際,,2026-05-15
1150515,8374,羅昇,,2026-05-15
1150515,8404,百和興業-KY,,2026-05-15
1150515,8411,福貞-KY,,2026-05-15
1150515,8422,可寧衛*,,2026-05-15
1150515,8429,金麗-KY,,2026-05-15
1150515,8438,昶昕,,2026-05-15
1150515,8442,威宏-KY,,2026-05-15
1150515,8454,富邦媒,,2026-05-15
1150515,8462,柏文,,2026-05-15
1150515,8463,潤泰材,,2026-05-15
1150515,8464,億豐,,2026-05-15
1150515,8466,美吉吉-KY,,2026-05-15
1150515,8467,波力-KY,,2026-05-15
1150515,8473,山林水,,2026-05-15
1150515,8476,台境*,,2026-05-15
1150515,8478,東哥遊艇,,2026-05-15
1150515,8481,政伸,,2026-05-15
1150515,8482,商億-KY,,2026-05-15
1150515,8487,愛爾達-創,,2026-05-15
1150515,8488,吉源-KY,,2026-05-15
1150515,8499,鼎炫-KY,,2026-05-15
1150515,8926,台汽電,,2026-05-15
1150515,8940,新天地,,2026-05-15
1150515,8996,高力,,2026-05-15
1150515,9103,美德醫療-DR,,2026-05-15
1150515,9105,泰金寶-DR,,2026-05-15
1150515,912000,晨訊科-DR,,2026-05-15
1150515,9136,巨騰-DR,,2026-05-15
1150515,9802,鈺齊-KY,,2026-05-15
1150515,9902,台火,,2026-05-15
1150515,9904,寶成,,2026-05-15
1150515,9905,大華,,2026-05-15
1150515,9906,欣巴巴,,2026-05-15
1150515,9907,統一實,,2026-05-15
1150515,9908,大台北,,2026-05-15
1150515,9910,豐泰,,2026-05-15
1150515,9911,櫻花,,2026-05-15
1150515,9914,美利達,,2026-05-15
1150515,9917,中保科,,2026-05-15
1150515,9918,欣天然,,2026-05-15
1150515,9919,康那香,,2026-05-15
1150515,9921,巨大,,2026-05-15
1150515,9924,福興,,2026-05-15
1150515,9925,新保,,2026-05-15
1150515,9926,新海,,2026-05-15
1150515,9927,泰銘,,2026-05-15
1150515,9928,中視,,2026-05-15
1150515,9930,中聯資源,,2026-05-15
1150515,9931,欣高,,2026-05-15
1150515,9933,中鼎,,2026-05-15
1150515,9934,成霖,,2026-05-15
1150515,9935,慶豐富,,2026-05-15
1150515,9937,全國,,2026-05-15
1150515,9938,百和,,2026-05-15
1150515,9939,宏全,,2026-05-15
1150515,9940,信義,,2026-05-15
1150515,9941,裕融,,2026-05-15
1150515,9942,茂順,,2026-05-15
1150515,9943,好樂迪,,2026-05-15
1150515,9944,新麗,,2026-05-15
1150515,9945,潤泰新,,2026-05-15
1150515,9946,三發地產,,2026-05-15
1150515,9955,佳龍,,2026-05-15
1150515,9958,世紀鋼,,2026-05-15
1150518,00400A,主動國泰動能高息,,2026-05-17
1150518,00401A,主動摩根台灣鑫收,,2026-05-17
1150518,00403A,主動統一升級50,,2026-05-17
1150518,0050,元大台灣50,,2026-05-17
1150518,0051,元大中型100,,2026-05-17
1150518,0052,富邦科技,,2026-05-17
1150518,0053,元大電子,,2026-05-17
1150518,0055,元大MSCI金融,,2026-05-17
1150518,0056,元大高股息,,2026-05-17
1150518,0057,富邦摩台,,2026-05-17
1150518,0061,元大寶滬深,,2026-05-17
1150518,006203,元大MSCI台灣,,2026-05-17
1150518,006204,永豐臺灣加權,,2026-05-17
1150518,006205,富邦上証,,2026-05-17
1150518,006206,元大上證50,,2026-05-17
1150518,006207,復華滬深,,2026-05-17
1150518,006208,富邦台50,,2026-05-17
1150518,00631L,元大台灣50正2,,2026-05-17
1150518,00632R,元大台灣50反1,,2026-05-17
1150518,00633L,富邦上証正2,,2026-05-17
1150518,00634R,富邦上証反1,,2026-05-17
1150518,00635U,期元大S&P黃金,,2026-05-17
1150518,00636,國泰中國A50,,2026-05-17
1150518,00637L,元大滬深300正2,,2026-05-17
1150518,00638R,元大滬深300反1,,2026-05-17
1150518,00639,富邦深100,,2026-05-17
1150518,00640L,富邦日本正2,,2026-05-17
1150518,00641R,富邦日本反1,,2026-05-17
1150518,00642U,期元大S&P石油,,2026-05-17
1150518,00643,群益深証中小,,2026-05-17
1150518,00645,富邦日本,,2026-05-17
1150518,00646,元大S&P500,,2026-05-17
1150518,00647L,元大S&P500正2,,2026-05-17
1150518,00648R,元大S&P500反1,,2026-05-17
1150518,00650L,復華香港正2,,2026-05-17
1150518,00651R,復華香港反1,,2026-05-17
1150518,00652,富邦印度,,2026-05-17
1150518,00653L,富邦印度正2,,2026-05-17
1150518,00654R,富邦印度反1,,2026-05-17
1150518,00655L,國泰中國A50正2,,2026-05-17
1150518,00656R,國泰中國A50反1,,2026-05-17
1150518,00657,國泰日經225,,2026-05-17
1150518,00660,元大歐洲50,,2026-05-17
1150518,00661,元大日經225,,2026-05-17
1150518,00662,富邦NASDAQ,,2026-05-17
1150518,00663L,國泰臺灣加權正2,,2026-05-17
1150518,00664R,國泰臺灣加權反1,,2026-05-17
1150518,00665L,富邦恒生國企正2,,2026-05-17
1150518,00666R,富邦恒生國企反1,,2026-05-17
1150518,00668,國泰美國道瓊,,2026-05-17
1150518,00669R,國泰美國道瓊反1,,2026-05-17
1150518,00670L,富邦NASDAQ正2,,2026-05-17
1150518,00671R,富邦NASDAQ反1,,2026-05-17
1150518,00673R,期元大S&P原油反1,,2026-05-17
1150518,00675L,富邦臺灣加權正2,,2026-05-17
1150518,00676R,富邦臺灣加權反1,,2026-05-17
1150518,00678,群益那斯達克生技,,2026-05-17
1150518,00680L,元大美債20正2,,2026-05-17
1150518,00681R,元大美債20反1,,2026-05-17
1150518,00682U,期元大美元指數,,2026-05-17
1150518,00683L,期元大美元指正2,,2026-05-17
1150518,00684R,期元大美元指反1,,2026-05-17
1150518,00685L,群益臺灣加權正2,,2026-05-17
1150518,00686R,群益臺灣加權反1,,2026-05-17
1150518,00688L,國泰20年美債正2,,2026-05-17
1150518,00689R,國泰20年美債反1,,2026-05-17
1150518,00690,兆豐藍籌30,Y,2026-05-17
1150518,00692,富邦公司治理,,2026-05-17
1150518,00693U,期街口S&P黃豆,,2026-05-17
1150518,00700,富邦恒生國企,,2026-05-17
1150518,00701,國泰股利精選30,,2026-05-17
1150518,00702,國泰標普低波高息,,2026-05-17
1150518,00703,台新MSCI中國,,2026-05-17
1150518,00706L,期元大S&P日圓正2,,2026-05-17
1150518,00707R,期元大S&P日圓反1,,2026-05-17
1150518,00708L,期元大S&P黃金正2,,2026-05-17
1150518,00709,富邦歐洲,,2026-05-17
1150518,00710B,復華彭博非投等債,,2026-05-17
1150518,00711B,復華彭博新興債,,2026-05-17
1150518,00712,復華富時不動產,,2026-05-17
1150518,00713,元大台灣高息低波,,2026-05-17
1150518,00714,群益道瓊美國地產,,2026-05-17
1150518,00715L,期街口S&P布蘭特油正2,,2026-05-17
1150518,00717,富邦美國特別股,,2026-05-17
1150518,00728,第一金工業30,,2026-05-17
1150518,00730,富邦臺灣優質高息,Y,2026-05-17
1150518,00731,復華富時高息低波,Y,2026-05-17
1150518,00733,富邦臺灣中小,,2026-05-17
1150518,00735,國泰臺韓科技,,2026-05-17
1150518,00736,國泰新興市場,,2026-05-17
1150518,00737,國泰AI機器人,,2026-05-17
1150518,00738U,期元大道瓊白銀,,2026-05-17
1150518,00739,元大MSCI A股,,2026-05-17
1150518,00752,中信中國50,,2026-05-17
1150518,00753L,中信中國50正2,,2026-05-17
1150518,00757,統一FANG+,,2026-05-17
1150518,00762,元大全球AI,,2026-05-17
1150518,00763U,期街口道瓊銅,,2026-05-17
1150518,00770,國泰北美科技,,2026-05-17
1150518,00771,元大US高息特別股,,2026-05-17
1150518,00775B,新光投等債15+,Y,2026-05-17
1150518,00783,富邦中証500,,2026-05-17
1150518,00830,國泰費城半導體,,2026-05-17
1150518,00850,元大臺灣ESG永續,,2026-05-17
1150518,00851,台新全球AI,,2026-05-17
1150518,00852L,國泰美國道瓊正2,,2026-05-17
1150518,00861,元大全球未來通訊,,2026-05-17
1150518,00865B,國泰US短期公債,,2026-05-17
1150518,00875,國泰網路資安,,2026-05-17
1150518,00876,元大全球5G,,2026-05-17
1150518,00878,國泰永續高股息,Y,2026-05-17
1150518,00881,國泰台灣科技龍頭,,2026-05-17
1150518,00882,中信中國高股息,,2026-05-17
1150518,00885,富邦越南,,2026-05-17
1150518,00891,中信關鍵半導體,Y,2026-05-17
1150518,00892,富邦台灣半導體,,2026-05-17
1150518,00893,國泰智能電動車,,2026-05-17
1150518,00894,中信小資高價30,Y,2026-05-17
1150518,00895,富邦未來車,,2026-05-17
1150518,00896,中信綠能及電動車,,2026-05-17
1150518,00897,富邦基因免疫生技,,2026-05-17
1150518,00898,國泰基因免疫革命,,2026-05-17
1150518,00899,FT潔淨能源,,2026-05-17
1150518,00900,富邦特選高股息30,Y,2026-05-17
1150518,00901,永豐智能車供應鏈,,2026-05-17
1150518,00902,中信電池及儲能,,2026-05-17
1150518,00903,富邦元宇宙,,2026-05-17
1150518,00904,新光臺灣半導體30,,2026-05-17
1150518,00905,FT臺灣SMART,,2026-05-17
1150518,00907,永豐優息存股,,2026-05-17
1150518,00908,富邦入息REITs+,,2026-05-17
1150518,00909,國泰數位支付服務,,2026-05-17
1150518,00910,第一金太空衛星,,2026-05-17
1150518,00911,兆豐洲際半導體,,2026-05-17
1150518,00912,中信臺灣智慧50,,2026-05-17
1150518,00913,兆豐台灣晶圓製造,,2026-05-17
1150518,00915,凱基優選高股息30,,2026-05-17
1150518,00916,國泰全球品牌50,,2026-05-17
1150518,00917,中信特選金融,,2026-05-17
1150518,00918,大華優利高填息30,,2026-05-17
1150518,00919,群益台灣精選高息,,2026-05-17
1150518,00920,富邦ESG綠色電力,,2026-05-17
1150518,00921,兆豐龍頭等權重,,2026-05-17
1150518,00922,國泰台灣領袖50,,2026-05-17
1150518,00923,群益台ESG低碳50,,2026-05-17
1150518,00924,復華S&P500成長,,2026-05-17
1150518,00926,凱基全球菁英55,,2026-05-17
1150518,00927,群益半導體收益,,2026-05-17
1150518,00929,復華台灣科技優息,Y,2026-05-17
1150518,00930,永豐ESG低碳高息,,2026-05-17
1150518,00932,兆豐永續高息等權,Y,2026-05-17
1150518,00934,中信成長高股息,Y,2026-05-17
1150518,00935,野村臺灣新科技50,,2026-05-17
1150518,00936,台新永續高息中小,Y,2026-05-17
1150518,00938,凱基優選30,Y,2026-05-17
1150518,00939,統一台灣高息動能,,2026-05-17
1150518,00940,元大台灣價值高息,,2026-05-17
1150518,00941,中信上游半導體,,2026-05-17
1150518,00943,兆豐電子高息等權,Y,2026-05-17
1150518,00944,野村趨勢動能高息,Y,2026-05-17
1150518,00945B,凱基美國非投等債,Y,2026-05-17
1150518,00946,群益科技高息成長,,2026-05-17
1150518,00947,台新臺灣IC設計,,2026-05-17
1150518,00949,復華日本龍頭,,2026-05-17
1150518,00951,台新日本半導體,,2026-05-17
1150518,00952,凱基台灣AI50,Y,2026-05-17
1150518,00953B,群益優選非投等債,,2026-05-17
1150518,00954,中信日本半導體,,2026-05-17
1150518,00956,中信日經高股息,,2026-05-17
1150518,00960,野村全球航運龍頭,,2026-05-17
1150518,00961,FT臺灣永續高息,Y,2026-05-17
1150518,00962,台新AI優息動能,Y,2026-05-17
1150518,00963,中信全球高股息,Y,2026-05-17
1150518,00964,中信亞太高股息,Y,2026-05-17
1150518,00965,元大航太防衛科技,,2026-05-17
1150518,00971,野村美國研發龍頭,,2026-05-17
1150518,00972,野村日本動能高息,,2026-05-17
1150518,009800,中信NASDAQ,,2026-05-17
1150518,009801,中信美國創新科技,,2026-05-17
1150518,009802,富邦旗艦50,,2026-05-17
1150518,009803,玉山市值動能50,,2026-05-17
1150518,009804,聯邦台精彩50,,2026-05-17
1150518,009805,新光美國電力基建,,2026-05-17
1150518,009808,華南永昌優選50,Y,2026-05-17
1150518,009809,富邦淨零ESG50,,2026-05-17
1150518,00980A,主動野村臺灣優選,Y,2026-05-17
1150518,009810,玉山全球藍籌100,,2026-05-17
1150518,009811,統一美國50,,2026-05-17
1150518,009812,野村日本東證,,2026-05-17
1150518,009813,貝萊德標普卓越50,,2026-05-17
1150518,009816,凱基台灣TOP50,,2026-05-17
1150518,009817,國泰日本不動產,,2026-05-17
1150518,009818,華南永昌NASDAQxT,,2026-05-17
1150518,009819,中信數據及電力,,2026-05-17
1150518,00981A,主動統一台股增長,,2026-05-17
1150518,00981T,平衡凱基雙核收息,Y,2026-05-17
1150518,009820,元大納斯達克精選,,2026-05-17
1150518,00982A,主動群益台灣強棒,Y,2026-05-17
1150518,00982D,主動富邦動態入息,Y,2026-05-17
1150518,00982T,平衡兆豐台美動能,,2026-05-17
1150518,00983A,主動中信ARK創新,,2026-05-17
1150518,00983D,主動富邦複合收益,Y,2026-05-17
1150518,00984A,主動安聯台灣高息,,2026-05-17
1150518,00984D,主動聯博全球非投,,2026-05-17
1150518,00985A,主動野村台灣50,,2026-05-17
1150518,00985B,群益ESG投等債0-5,,2026-05-17
1150518,00986A,主動台新龍頭成長,,2026-05-17
1150518,00987A,主動台新優勢成長,,2026-05-17
1150518,00988A,主動統一全球創新,,2026-05-17
1150518,00989A,主動摩根美國科技,,2026-05-17
1150518,00990A,主動元大AI新經濟,,2026-05-17
1150518,00991A,主動復華未來50,,2026-05-17
1150518,00992A,主動群益科技創新,,2026-05-17
1150518,00993A,主動安聯台灣,,2026-05-17
1150518,00994A,主動第一金台股優,,2026-05-17
1150518,00995A,主動中信台灣卓越,,2026-05-17
1150518,00996A,主動兆豐台灣豐收,,2026-05-17
1150518,00997A,主動群益美國增長,,2026-05-17
1150518,00999A,主動野村臺灣高息,,2026-05-17
1150518,1101,台泥,,2026-05-17
1150518,1102,亞泥,,2026-05-17
1150518,1103,嘉泥,,2026-05-17
1150518,1104,環泥,,2026-05-17
1150518,1108,幸福,,2026-05-17
1150518,1109,信大,,2026-05-17
1150518,1110,東泥,,2026-05-17
1150518,1201,味全,,2026-05-17
1150518,1203,味王,,2026-05-17
1150518,1210,大成,,2026-05-17
1150518,1215,卜蜂,,2026-05-17
1150518,1216,統一,,2026-05-17
1150518,1217,愛之味,,2026-05-17
1150518,1218,泰山,,2026-05-17
1150518,1219,福壽,,2026-05-17
1150518,1220,台榮,,2026-05-17
1150518,1225,福懋油,,2026-05-17
1150518,1227,佳格,,2026-05-17
1150518,1229,聯華,,2026-05-17
1150518,1231,聯華食,,2026-05-17
1150518,1232,大統益,,2026-05-17
1150518,1233,天仁,,2026-05-17
1150518,1234,黑松,,2026-05-17
1150518,1235,興泰,,2026-05-17
1150518,1236,宏亞,,2026-05-17
1150518,1256,鮮活果汁-KY,,2026-05-17
1150518,1301,台塑,,2026-05-17
1150518,1303,南亞,,2026-05-17
1150518,1304,台聚,,2026-05-17
1150518,1305,華夏,,2026-05-17
1150518,1307,三芳,,2026-05-17
1150518,1308,亞聚,,2026-05-17
1150518,1309,台達化,,2026-05-17
1150518,1310,台苯,,2026-05-17
1150518,1312,國喬,,2026-05-17
1150518,1313,聯成,,2026-05-17
